person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y,loan_status
29,54000,11.0,20000,18.79,0.37,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1
21,33000,5.0,3375,13.49,0.1,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0
25,120000,5.0,23000,7.9,0.23,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
24,54000,3.0,5600,10.59,0.1,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
25,42000,8.0,12375,7.29,0.29,4,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
21,37740,0.0,9600,13.11,0.25,4,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
29,118400,11.0,23000,7.9,0.3,8,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
35,140250,1.0,7500,15.05,0.03,6,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0
21,41000,4.0,3000,5.79,0.07,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
23,74000,7.0,6000,5.79,0.08,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
33,56100,13.0,16000,6.03,0.29,8,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
52,140250,1.0,7925,8.94,0.01,30,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
30,40750,2.0,3000,15.28,0.07,10,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
23,125000,4.0,7500,8.0,0.06,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
24,128000,4.0,12000,6.03,0.09,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
29,44000,8.0,11000,7.29,0.25,6,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
22,42000,6.0,15000,13.49,0.36,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
33,69600,17.0,16000,11.99,0.23,8,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
28,18000,2.0,6350,13.57,0.35,5,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1
43,91800,0.0,8400,14.84,0.08,14,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
28,78000,7.0,10000,9.91,0.13,5,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
24,36000,8.0,3600,16.77,0.1,2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
24,68400,8.0,6000,6.54,0.09,4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
23,52000,7.0,10000,6.54,0.19,2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
31,88000,10.0,7000,9.2,0.08,10,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
41,91000,13.0,2400,10.74,0.03,16,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
38,91200,0.0,9000,12.68,0.1,11,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
28,22000,5.0,8000,6.99,0.36,5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
30,34000,1.0,7500,10.99,0.22,6,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
37,39700,4.0,15000,13.23,0.38,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0
24,50004,5.0,4000,7.88,0.08,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
22,38004,5.0,10000,10.37,0.26,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
23,36000,3.0,15000,14.59,0.42,4,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
24,24000,2.0,3500,15.65,0.15,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,1
25,19200,0.0,1825,12.68,0.1,2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
27,35000,8.0,12000,9.91,0.34,8,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
40,44940,2.0,9000,8.94,0.2,13,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
24,80000,0.0,16000,6.17,0.2,4,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
24,140000,0.0,10000,11.14,0.07,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
39,55000,3.0,13000,13.98,0.24,14,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
27,30996,4.0,5775,14.91,0.19,10,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
26,35000,5.0,13225,13.49,0.38,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1
41,47000,19.0,7200,7.51,0.15,16,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
25,31008,7.0,8000,10.99,0.26,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
28,64000,1.0,10000,11.66,0.16,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
29,54000,8.0,14800,15.31,0.27,10,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
25,99275,1.0,10000,14.65,0.1,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
29,52000,9.0,10000,8.0,0.19,6,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
36,140000,21.0,8000,6.99,0.06,11,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
25,85000,4.0,20000,10.99,0.24,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
24,103000,8.0,8000,10.74,0.08,3,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
36,38000,15.0,20000,12.41,0.53,16,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1
35,15000,0.0,1925,12.84,0.13,6,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
30,59000,0.0,10000,7.51,0.17,8,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
24,40000,8.0,15000,9.88,0.38,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
25,39000,6.0,16000,15.65,0.41,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
25,15600,1.0,4750,13.85,0.3,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1
22,50000,4.0,9350,7.49,0.19,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
37,95000,0.0,7500,7.51,0.08,16,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
24,36000,8.0,4800,6.91,0.13,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
23,90000,1.0,12000,12.18,0.13,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
30,140250,2.0,12000,11.86,0.08,8,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0
22,40000,6.0,5000,16.29,0.13,4,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
31,10000,15.0,2650,7.4,0.27,9,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
23,64500,8.0,10000,12.18,0.16,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
31,30000,2.0,2000,7.9,0.07,10,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
23,50400,7.0,2500,10.99,0.05,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
31,29640,4.0,6250,14.96,0.21,7,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
25,100000,9.0,14000,10.25,0.14,2,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
24,120000,8.0,15000,15.28,0.13,3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
28,140000,11.0,5000,11.49,0.04,9,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
26,140250,10.0,23000,7.9,0.19,4,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
24,83000,8.0,9000,15.05,0.11,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
29,97000,13.0,10000,14.65,0.1,8,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
45,59000,5.0,9000,7.9,0.15,16,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
40,140250,5.0,15000,7.88,0.1,15,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
35,40000,0.0,5600,9.76,0.14,6,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
24,50000,2.0,23000,15.58,0.5,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
31,89000,1.0,10000,10.99,0.11,9,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
35,50000,6.0,7200,11.99,0.14,9,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
34,35000,2.0,7200,12.42,0.21,9,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
38,140250,9.0,15000,10.62,0.05,17,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
26,28800,0.0,13000,14.46,0.45,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
27,39996,1.0,8000,12.53,0.2,6,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
25,73000,2.0,12000,10.99,0.16,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1
24,33000,1.0,7350,11.71,0.22,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
29,81400,13.0,10000,10.99,0.12,8,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
27,51395,11.0,15000,10.99,0.29,6,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
26,75000,10.0,10000,15.58,0.13,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
39,49993,10.0,12600,16.89,0.25,15,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
22,107004,2.0,10000,7.29,0.09,4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
35,45000,2.0,16000,10.0,0.36,10,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
24,38400,8.0,3000,17.56,0.08,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0
23,54000,7.0,2500,16.32,0.05,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
36,80000,7.0,6000,12.87,0.07,16,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
23,83004,7.0,3500,12.61,0.04,2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0
30,54000,2.0,5000,15.13,0.09,7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
21,39900,3.0,6000,11.49,0.15,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
22,72000,0.0,8000,7.9,0.11,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
26,132500,1.0,12000,12.69,0.09,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
27,65304,6.0,5300,7.51,0.08,10,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
24,30000,4.0,10000,11.66,0.33,2,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
25,28000,4.0,9600,6.03,0.34,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
34,37000,2.0,16000,12.99,0.43,9,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
32,47500,2.0,5300,11.49,0.11,8,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
31,102000,1.0,14400,10.99,0.14,6,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
26,25500,8.0,5600,11.91,0.22,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
26,70000,10.0,8000,7.9,0.11,4,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
31,135000,12.0,15000,13.85,0.11,9,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
23,46551,7.0,15000,10.62,0.32,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
32,38400,1.0,10000,10.39,0.26,10,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
22,40000,1.0,8000,7.9,0.2,4,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
34,28500,0.0,9175,12.69,0.32,5,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
22,52000,7.0,4300,10.99,0.08,2,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
31,78000,1.0,14000,9.63,0.18,5,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
23,116700,2.0,7500,10.99,0.06,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
23,98280,7.0,9400,6.62,0.1,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
22,31200,3.0,3000,11.86,0.1,4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
33,140250,4.0,16000,9.63,0.09,8,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
24,40000,0.0,15000,7.88,0.38,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
25,60000,9.0,3000,13.79,0.05,2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0
25,105000,3.0,12000,12.84,0.11,3,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
21,22600,3.0,6000,12.23,0.27,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
24,62500,8.0,6500,13.22,0.1,2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
29,22000,0.0,8000,10.99,0.36,5,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
36,36000,20.0,12375,14.27,0.34,16,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
38,20640,2.0,3500,12.61,0.17,12,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
33,61200,3.0,7000,14.96,0.1,8,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
26,63000,4.0,12000,15.27,0.19,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1
32,36500,2.0,5000,6.91,0.14,5,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
23,31200,7.0,7550,9.99,0.24,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
23,89204,5.0,18000,7.9,0.2,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
25,80266,5.0,6875,11.86,0.09,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
24,140250,0.0,7000,10.99,0.05,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
35,29568,6.0,6000,13.23,0.2,10,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
42,140250,26.0,20000,10.99,0.13,15,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
26,70000,0.0,7000,7.88,0.1,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
22,50000,7.0,4250,12.69,0.09,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
26,31000,4.0,5000,14.96,0.16,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
22,80000,5.0,9500,11.71,0.12,2,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
37,88000,21.0,12000,7.51,0.14,17,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
28,75000,9.0,9600,10.62,0.13,7,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
24,65000,8.0,10000,5.79,0.15,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
28,24840,2.0,1500,8.0,0.06,5,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1
26,78000,6.0,7800,16.77,0.1,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
29,98000,13.0,14000,10.25,0.14,5,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
26,65000,2.0,8000,17.27,0.12,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0
23,19000,2.0,6000,10.59,0.32,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1
23,102000,5.0,23000,7.9,0.34,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
29,40000,2.0,7000,14.91,0.17,9,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
36,14004,0.0,4800,15.28,0.34,15,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
25,45000,9.0,4800,7.51,0.11,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
24,32500,2.0,5600,14.42,0.17,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
29,140250,12.0,14400,8.9,0.07,7,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
25,71000,9.0,7200,6.62,0.1,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
21,18000,5.0,1800,6.62,0.1,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
27,45000,9.0,12000,6.03,0.27,7,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
54,97800,11.0,10000,13.23,0.1,20,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
23,44500,2.0,7000,8.0,0.16,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
28,60000,12.0,4600,7.88,0.08,8,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
30,65000,11.0,12800,15.2,0.2,6,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
22,33000,5.0,12375,7.29,0.38,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
22,43000,6.0,13500,10.95,0.31,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
29,63996,8.0,12000,12.61,0.19,5,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
25,45000,2.0,11100,13.11,0.25,2,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
26,79380,5.0,10000,12.23,0.13,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
21,26400,6.0,3500,8.49,0.13,3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
23,101000,7.0,20000,17.43,0.2,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0
23,140250,0.0,23000,11.83,0.13,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
46,50004,5.0,3000,8.59,0.06,13,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
24,65000,0.0,14000,8.49,0.22,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
23,33000,2.0,3000,14.35,0.09,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
30,34000,1.0,7500,10.99,0.22,8,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1
27,60000,8.0,2000,7.29,0.03,7,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
25,40000,5.0,6000,7.88,0.15,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
24,54000,3.0,4025,6.76,0.07,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
24,41160,2.0,4000,10.99,0.1,3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
35,60000,11.0,23000,15.31,0.42,6,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
26,71400,9.0,16500,16.45,0.2,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1
23,56004,7.0,15000,11.26,0.27,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
25,15000,9.0,2000,6.91,0.13,3,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
24,22680,9.0,7000,10.62,0.31,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
36,35256,5.0,5000,5.99,0.14,11,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
43,48000,1.0,6000,11.14,0.13,13,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
34,43000,9.0,11000,7.88,0.26,10,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
27,80000,4.0,15000,6.54,0.19,6,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
34,140250,1.0,15000,14.96,0.09,5,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
28,26400,4.0,3000,6.17,0.11,6,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
32,100000,2.0,18000,10.99,0.18,5,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
35,30000,0.0,8000,20.52,0.27,7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1
21,26400,0.0,3600,14.27,0.14,3,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
22,22800,0.0,3000,8.94,0.13,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
23,55000,7.0,4200,9.91,0.08,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
23,80000,3.0,7200,8.9,0.09,2,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
25,48659,4.0,7500,10.99,0.15,4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
24,22000,0.0,4000,11.36,0.18,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
24,42000,9.0,12125,10.99,0.29,3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
25,65004,10.0,2500,10.08,0.04,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
23,25000,0.0,7200,12.68,0.29,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
26,52582,3.0,2800,13.47,0.05,4,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
38,74000,9.0,9000,12.84,0.12,15,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
34,97356,12.0,20000,13.22,0.21,7,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
29,13200,3.0,4475,16.89,0.34,9,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
28,73000,3.0,1000,10.99,0.01,7,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
22,41838,0.0,6600,16.89,0.16,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
21,38500,5.0,6500,7.51,0.17,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
23,20000,0.0,5000,11.71,0.25,4,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
22,30000,3.0,3500,14.22,0.12,4,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
26,56000,9.0,10000,12.42,0.18,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
24,24000,2.0,4000,8.59,0.17,3,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
23,92700,2.0,23000,10.99,0.27,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
45,33600,8.0,11300,12.17,0.34,11,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
27,41000,0.0,15000,11.48,0.37,8,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
27,48000,4.0,2800,7.49,0.06,10,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
29,52800,1.0,4800,14.79,0.09,9,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
25,100000,9.0,6000,14.42,0.06,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
26,58000,0.0,3500,8.59,0.06,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
48,140000,4.0,18000,9.99,0.13,11,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
31,72000,6.0,9800,6.62,0.14,8,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
39,17760,0.0,4375,5.42,0.25,17,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
21,19000,3.0,4000,14.35,0.21,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1
